"transaction_id","date","client_id","produit_id","vendeur_id","quantite","prix_unitaire","montant_total","methode_paiement","statut_livraison","delai_livraison_jours","prenom","nom","age","genre","ville","code_postal","date_inscription","nb_commandes_total","montant_depense_total","nom_vendeur","region","anciennete_mois","objectif_mensuel","nom_produit","categorie","prix_achat","stock_actuel","fournisseur"
"TRX00001050",2023-03-28,"CLI00129","PROD0008","VEND019",1,1032.82,1032.82,"CB","Livré",1,"Tania","Martin",38,"Femme","Paris",75000,2022-09-25,22,20270.01,"Manon Fournier","Nord",39,32700,"Laptop Pro 15","Ordinateurs",646.5,470,"GadgetPro"
"TRX00001051",2023-03-29,"CLI00405","PROD0094","VEND006",2,516.16,1032.32,"PayPal","Livré",7,"Oscar","Bertrand",29,"Homme","Marseille",13000,2021-12-14,21,19087.2,"Paul Bernard","Ouest",78,50000,"Casque Bluetooth Pro 1","Audio",286.39,366,"TechSupply"
"TRX00001052",2023-03-29,"CLI00186","PROD0073","VEND012",1,380.13,380.13,"CB","Livré",2,"Kevin","Leroy",49,"Femme","Lyon",69000,2023-03-18,24,19247.39,"Thomas Leroy","Est",89,40800,"Clavier Gaming RGB 2","Gaming",231.58,287,"TechSource"
"TRX00001053",2023-03-29,"CLI00466","PROD0097","VEND012",4,503.88,2015.52,"CB","Annulé",0,"Laura","David",18,"Femme","Rennes",35000,2023-03-21,20,18985.05,"Thomas Leroy","Est",89,40800,"Ecran 144Hz 1","Gaming",357.54,256,"TechSource"
"TRX00001054",2023-03-29,"CLI00230","PROD0094","VEND006",2,703.98,1407.96,"CB","Livré",5,"Oscar","Thomas",46,"Homme","Paris",75000,2020-11-06,25,23875.65,"Paul Bernard","Ouest",78,50000,"Casque Bluetooth Pro 1","Audio",286.39,366,"TechSupply"
"TRX00001055",2023-03-29,"CLI00428","PROD0001","VEND011",2,37.35,74.7,"Virement","Livré",8,"Alice","Petit",54,"Femme","Paris",75000,2023-12-14,22,22991.44,"Emma Durand","Nord",31,50800,"Adaptateur USB","Accessoires",30.63,408,"GadgetPro"
"TRX00001056",2023-03-29,"CLI00236","PROD0082","VEND011",2,528.06,1056.12,"CB","Livré",1,"Nina","Laurent",20,"Femme","Lille",59000,2022-10-22,26,29694.87,"Emma Durand","Nord",31,50800,"Microphone Studio 3","Audio",290.32,472,"TechSource"
"TRX00001057",2023-03-30,"CLI00363","PROD0003","VEND009",1,945.31,945.31,"CB","Livré",2,"George","Moreau",31,"Homme","Strasbourg",67000,2021-11-12,18,19501.03,"Julie Richard","Ouest",76,42900,"OnePlus Flagship","Smartphones",509.04,277,"DigitalHub"
"TRX00001058",2023-03-30,"CLI00458","PROD0085","VEND017",5,125.32,626.6,"Virement","Livré",5,"Diana","Leroy",31,"Homme","Nice",6000,2020-08-26,18,14212.3,"Sarah Roux","Sud",101,44800,"Cable HDMI 4","Accessoires",61.24,473,"DigitalHub"
"TRX00001059",2023-03-30,"CLI00196","PROD0008","VEND005",5,1592.83,7964.15,"PayPal","Livré",1,"Charlie","Leroy",62,"Homme","Marseille",13000,2023-07-15,22,33520.3,"Anne Simon","Sud",62,30700,"Laptop Pro 15","Ordinateurs",646.5,470,"GadgetPro"
"TRX00001060",2023-03-30,"CLI00477","PROD0034","VEND010",1,856.69,856.69,"CB","Livré",5,"Fanny","Simon",24,"Homme","Lyon",69000,2023-04-29,20,25682.57,"Luc Petit","Sud",7,37500,"Ecran 144Hz","Gaming",351.89,361,"TechSource"
"TRX00001061",2023-03-30,"CLI00392","PROD0035","VEND007",2,74.06,148.12,"CB","Livré",3,"Marc","Robert",19,"Homme","Paris",75000,2023-03-14,20,22285.75,"Claire Thomas","Sud",108,52700,"Webcam HD 1","Accessoires",31.13,235,"TechSupply"
"TRX00001062",2023-03-30,"CLI00006","PROD0076","VEND015",1,69.93,69.93,"PayPal","Livré",7,"Ethan","David",35,"Homme","Marseille",13000,2023-11-01,31,31723.57,"Camille David","Est",57,55800,"Housse Protection","Accessoires",50.23,330,"ElectroWorld"
"TRX00001063",2023-03-30,"CLI00281","PROD0073","VEND014",3,305.59,916.77,"Virement","Livré",5,"Oscar","Thomas",21,"Homme","Nantes",44000,2022-03-22,15,14736.23,"Alexandre Garcia","Sud",50,74400,"Clavier Gaming RGB 2","Gaming",231.58,287,"TechSource"
"TRX00001064",2023-03-30,"CLI00391","PROD0044","VEND018",3,314.27,942.81,"CB","Livré",4,"Tania","Thomas",21,"Femme","Paris",75000,2021-03-02,22,18718.16,"Julien Lefebvre","Sud",44,41200,"Pixel Ultra 1","Smartphones",234.92,445,"TechSource"
"TRX00001065",2023-03-30,"CLI00357","PROD0055","VEND010",2,151.05,302.1,"CB","Livré",5,"Fanny","Lefebvre",37,"Homme","Lyon",69000,2020-08-07,13,10510.67,"Luc Petit","Sud",7,37500,"Casque Gaming 2","Audio",113.1,470,"TechSupply"
"TRX00001066",2023-03-30,"CLI00485","PROD0003","VEND010",1,1263.21,1263.21,"PayPal","Livré",3,"Charlie","Richard",18,"Femme","Marseille",13000,2023-02-24,22,26514.58,"Luc Petit","Sud",7,37500,"OnePlus Flagship","Smartphones",509.04,277,"DigitalHub"
"TRX00001067",2023-03-30,"CLI00247","PROD0097","VEND016",2,655.79,1311.58,"CB","Livré",1,"Ivan","Moreau",45,"Homme","Lyon",69000,2023-05-20,19,19077.8,"Nicolas Bertrand","Est",118,51300,"Ecran 144Hz 1","Gaming",357.54,256,"TechSource"
"TRX00001068",2023-03-30,"CLI00181","PROD0047","VEND004",1,48.1,48.1,"CB","Livré",5,"Oscar","Leroy",45,"Homme","Strasbourg",67000,2020-01-18,21,26589.45,"Jean Moreau","Ouest",86,67300,"Adaptateur USB 2","Accessoires",21.23,418,"ElectroWorld"
"TRX00001069",2023-03-30,"CLI00122","PROD0087","VEND009",1,1322.34,1322.34,"PayPal","Livré",2,"Nina","Leroy",35,"Femme","Nantes",44000,2023-01-14,22,18442.06,"Julie Richard","Ouest",76,42900,"All-in-One Pro 1","Ordinateurs",823.91,454,"TechSupply"
"TRX00001070",2023-03-31,"CLI00219","PROD0015","VEND014",2,139.78,279.56,"PayPal","En cours",4,"George","Moreau",20,"Homme","Lyon",69000,2020-10-21,18,13292.29,"Alexandre Garcia","Sud",50,74400,"Câble Lightning","Accessoires",62.64,120,"TechSupply"
"TRX00001071",2023-03-31,"CLI00193","PROD0070","VEND009",1,1122.34,1122.34,"CB","Livré",4,"Laura","Petit",33,"Femme","Rennes",35000,2020-04-08,18,18687.68,"Julie Richard","Ouest",76,42900,"Pixel Ultra 3","Smartphones",662.12,325,"TechSource"
"TRX00001072",2023-03-31,"CLI00301","PROD0073","VEND006",1,548.01,548.01,"CB","Livré",3,"Bob","Bertrand",31,"Femme","Marseille",13000,2020-02-12,30,25666.77,"Paul Bernard","Ouest",78,50000,"Clavier Gaming RGB 2","Gaming",231.58,287,"TechSource"
"TRX00001073",2023-03-31,"CLI00386","PROD0043","VEND018",1,829.69,829.69,"CB","Livré",5,"Diana","Roux",21,"Femme","Nice",6000,2020-02-29,23,15047.39,"Julien Lefebvre","Sud",44,41200,"Galaxy Note Pro 4","Smartphones",409.88,272,"TechSupply"
"TRX00001074",2023-03-31,"CLI00372","PROD0014","VEND009",2,187.54,375.08,"PayPal","Livré",4,"Rachel","Michel",23,"Homme","Nantes",44000,2020-02-02,14,16902.08,"Julie Richard","Ouest",76,42900,"Microphone Studio","Audio",86.4,158,"DigitalHub"
"TRX00001075",2023-03-31,"CLI00247","PROD0054","VEND014",1,57,57,"CB","Livré",5,"Ivan","Moreau",45,"Homme","Lyon",69000,2023-05-20,19,19077.8,"Alexandre Garcia","Sud",50,74400,"Webcam HD 3","Accessoires",29.36,112,"ElectroWorld"
"TRX00001076",2023-03-31,"CLI00496","PROD0010","VEND008",2,261.14,522.28,"Virement","Livré",3,"Simon","Robert",41,"Homme","Rennes",35000,2023-01-26,18,24099.88,"Marc Robert","Sud",9,36100,"Galaxy Note Pro 1","Smartphones",210.66,423,"TechSupply"
"TRX00001077",2023-03-31,"CLI00079","PROD0064","VEND018",1,58.23,58.23,"CB","Livré",6,"Nina","Robert",53,"Homme","Strasbourg",67000,2022-11-15,19,29968.41,"Julien Lefebvre","Sud",44,41200,"Câble Lightning 3","Accessoires",42.89,254,"TechSupply"
"TRX00001078",2023-03-31,"CLI00448","PROD0089","VEND004",2,2476.91,4953.82,"CB","Livré",3,"Nina","Simon",50,"Femme","Strasbourg",67000,2021-03-03,17,25674.35,"Jean Moreau","Ouest",86,67300,"Desktop Gaming X","Ordinateurs",1015.43,47,"GadgetPro"
"TRX00001079",2023-03-31,"CLI00122","PROD0041","VEND004",4,33.46,133.84,"PayPal","Livré",3,"Nina","Leroy",35,"Femme","Nantes",44000,2023-01-14,22,18442.06,"Jean Moreau","Ouest",86,67300,"Câble Lightning 2","Accessoires",23.24,211,"DigitalHub"
"TRX00001080",2023-03-31,"CLI00066","PROD0028","VEND009",2,255.27,510.54,"CB","Livré",1,"Bob","Martin",32,"Femme","Toulouse",31000,2022-03-28,27,31800.97,"Julie Richard","Ouest",76,42900,"Casque Gaming 1","Audio",164.45,84,"TechSource"
"TRX00001081",2023-03-31,"CLI00492","PROD0060","VEND011",1,435.61,435.61,"CB","Livré",6,"Bob","Roux",33,"Femme","Nice",6000,2023-03-07,14,15760.28,"Emma Durand","Nord",31,50800,"Pixel Ultra 2","Smartphones",252.16,150,"TechSupply"
"TRX00001082",2023-03-31,"CLI00308","PROD0040","VEND015",1,143.66,143.66,"PayPal","Livré",2,"Rachel","Leroy",31,"Femme","Strasbourg",67000,2023-11-24,17,24067.49,"Camille David","Est",57,55800,"Clavier Mécanique RGB","Accessoires",73.77,459,"ElectroWorld"
"TRX00001083",2023-03-31,"CLI00227","PROD0079","VEND020",2,938.84,1877.68,"CB","En cours",4,"Marc","Dubois",32,"Femme","Toulouse",31000,2020-10-22,12,13166.94,"Antoine Girard","Ouest",59,69300,"Galaxy Note Pro 6","Smartphones",521.32,237,"ElectroWorld"
"TRX00001084",2023-03-31,"CLI00217","PROD0088","VEND018",1,596.37,596.37,"PayPal","Livré",7,"Laura","Roux",23,"Femme","Lille",59000,2023-03-13,25,25597.51,"Julien Lefebvre","Sud",44,41200,"All-in-One Pro 2","Ordinateurs",412.93,225,"ElectroWorld"
"TRX00001085",2023-03-31,"CLI00291","PROD0061","VEND001",1,205.35,205.35,"Virement","Livré",5,"Ivan","Bernard",26,"Homme","Toulouse",31000,2022-12-07,15,20048.23,"Sophie Martin","Est",92,44600,"Enceinte Portable 3","Audio",98.34,153,"TechSupply"
"TRX00001086",2023-03-31,"CLI00230","PROD0098","VEND004",1,167.91,167.91,"PayPal","Livré",3,"Oscar","Thomas",46,"Homme","Paris",75000,2020-11-06,25,23875.65,"Jean Moreau","Ouest",86,67300,"Housse Protection 2","Accessoires",86.87,167,"ElectroWorld"
"TRX00001087",2023-03-31,"CLI00481","PROD0089","VEND010",2,2161.91,4323.82,"PayPal","Annulé",0,"Ethan","Richard",31,"Homme","Strasbourg",67000,2023-07-19,18,26874.88,"Luc Petit","Sud",7,37500,"Desktop Gaming X","Ordinateurs",1015.43,47,"GadgetPro"
"TRX00001088",2023-04-01,"CLI00165","PROD0016","VEND003",1,930.56,930.56,"CB","En cours",4,"Kevin","Thomas",26,"Femme","Nice",6000,2022-02-15,17,13597.29,"Marie Laurent","Est",35,65000,"All-in-One Pro","Ordinateurs",698.17,109,"TechSource"
"TRX00001089",2023-04-01,"CLI00265","PROD0008","VEND014",1,1508.51,1508.51,"PayPal","Livré",6,"Bob","Bertrand",29,"Homme","Lyon",69000,2022-10-21,20,28767.32,"Alexandre Garcia","Sud",50,74400,"Laptop Pro 15","Ordinateurs",646.5,470,"GadgetPro"
"TRX00001090",2023-04-01,"CLI00424","PROD0069","VEND013",2,414.67,829.34,"CB","Annulé",0,"Nina","Durand",53,"Femme","Nantes",44000,2022-09-02,21,18955.37,"Laura Michel","Sud",21,56100,"Souris Gamer 1","Gaming",307.56,4,"TechSupply"
"TRX00001091",2023-04-01,"CLI00081","PROD0012","VEND003",2,892.91,1785.82,"CB","Livré",3,"Ethan","Durand",45,"Femme","Marseille",13000,2023-02-05,21,17178.71,"Marie Laurent","Est",35,65000,"iPhone Max","Smartphones",719.89,285,"DigitalHub"
"TRX00001092",2023-04-01,"CLI00111","PROD0017","VEND010",3,129.64,388.92,"PayPal","Livré",4,"Ivan","Bernard",19,"Femme","Strasbourg",67000,2022-11-07,24,18245.42,"Luc Petit","Sud",7,37500,"Câble Lightning 1","Accessoires",58.39,157,"TechSource"
"TRX00001093",2023-04-01,"CLI00245","PROD0039","VEND003",1,449.46,449.46,"CB","Livré",2,"Ivan","Martin",45,"Homme","Lille",59000,2022-06-03,25,18663.09,"Marie Laurent","Est",35,65000,"Galaxy Note Pro 2","Smartphones",299.31,126,"ElectroWorld"
"TRX00001094",2023-04-01,"CLI00434","PROD0006","VEND019",4,104.7,418.8,"PayPal","En cours",4,"Laura","Simon",44,"Homme","Rennes",35000,2021-10-04,22,23189.32,"Manon Fournier","Nord",39,32700,"Cable HDMI","Accessoires",85.17,493,"TechSource"
"TRX00001095",2023-04-01,"CLI00050","PROD0013","VEND008",5,215.46,1077.3,"CB","Livré",6,"Simon","Durand",40,"Homme","Marseille",13000,2021-11-10,13,11666.79,"Marc Robert","Sud",9,36100,"Enceinte Portable 1","Audio",174.12,395,"GadgetPro"
"TRX00001096",2023-04-01,"CLI00040","PROD0055","VEND009",2,151.97,303.94,"Virement","Livré",3,"Tania","Garcia",50,"Homme","Nice",6000,2021-08-25,25,37164.97,"Julie Richard","Ouest",76,42900,"Casque Gaming 2","Audio",113.1,470,"TechSupply"
"TRX00001097",2023-04-01,"CLI00074","PROD0053","VEND020",1,483.16,483.16,"CB","Livré",2,"Charlie","Moreau",47,"Femme","Nantes",44000,2023-12-08,23,25261.12,"Antoine Girard","Ouest",59,69300,"Clavier Gaming RGB","Gaming",281.83,279,"GadgetPro"
"TRX00001098",2023-04-01,"CLI00284","PROD0061","VEND006",1,156.35,156.35,"CB","Livré",8,"Quentin","Moreau",48,"Femme","Lille",59000,2021-08-05,18,14815.52,"Paul Bernard","Ouest",78,50000,"Enceinte Portable 3","Audio",98.34,153,"TechSupply"
"TRX00001099",2023-04-01,"CLI00269","PROD0090","VEND009",2,120.26,240.52,"CB","Livré",7,"George","Richard",43,"Homme","Lille",59000,2023-06-19,20,20068.15,"Julie Richard","Ouest",76,42900,"Housse Protection 1","Accessoires",68.84,76,"ElectroWorld"
"TRX00001100",2023-04-01,"CLI00115","PROD0044","VEND007",2,524.8,1049.6,"CB","Livré",3,"Hannah","Michel",30,"Homme","Lyon",69000,2020-08-08,19,19408.17,"Claire Thomas","Sud",108,52700,"Pixel Ultra 1","Smartphones",234.92,445,"TechSource"
"TRX00001101",2023-04-02,"CLI00287","PROD0010","VEND009",2,475.86,951.72,"PayPal","Livré",3,"Rachel","Durand",29,"Femme","Toulouse",31000,2023-10-08,17,13399.44,"Julie Richard","Ouest",76,42900,"Galaxy Note Pro 1","Smartphones",210.66,423,"TechSupply"
"TRX00001102",2023-04-02,"CLI00372","PROD0075","VEND006",4,1960.25,7841,"PayPal","Livré",4,"Rachel","Michel",23,"Homme","Nantes",44000,2020-02-02,14,16902.08,"Paul Bernard","Ouest",78,50000,"Phone X12 2","Smartphones",793.45,54,"TechSource"
"TRX00001103",2023-04-02,"CLI00271","PROD0077","VEND016",2,478.42,956.84,"PayPal","Livré",3,"Hannah","Bertrand",50,"Homme","Paris",75000,2022-10-10,19,14700.31,"Nicolas Bertrand","Est",118,51300,"OnePlus Flagship 1","Smartphones",223.7,419,"TechSupply"
"TRX00001104",2023-04-02,"CLI00463","PROD0068","VEND011",1,529.64,529.64,"CB","Livré",3,"Marc","Laurent",27,"Femme","Lyon",69000,2020-05-30,23,30341.41,"Emma Durand","Nord",31,50800,"Manette Pro Controller 2","Gaming",351.04,425,"ElectroWorld"
"TRX00001105",2023-04-02,"CLI00206","PROD0034","VEND004",1,751.3,751.3,"PayPal","Livré",3,"Ethan","Dubois",40,"Homme","Nantes",44000,2023-09-30,18,17798.84,"Jean Moreau","Ouest",86,67300,"Ecran 144Hz","Gaming",351.89,361,"TechSource"
"TRX00001106",2023-04-02,"CLI00037","PROD0079","VEND015",1,928.66,928.66,"PayPal","Livré",4,"Quentin","Petit",31,"Homme","Bordeaux",33000,2022-10-27,19,12433.43,"Camille David","Est",57,55800,"Galaxy Note Pro 6","Smartphones",521.32,237,"ElectroWorld"
"TRX00001107",2023-04-02,"CLI00241","PROD0078","VEND006",2,237.04,474.08,"CB","Livré",2,"Paula","Bertrand",50,"Femme","Strasbourg",67000,2021-08-05,23,22059.13,"Paul Bernard","Ouest",78,50000,"Enceinte Portable 4","Audio",124.15,491,"GadgetPro"
"TRX00001108",2023-04-02,"CLI00285","PROD0066","VEND013",1,1817.28,1817.28,"PayPal","Livré",7,"Alice","Bertrand",45,"Homme","Toulouse",31000,2020-08-01,25,36745.8,"Laura Michel","Sud",21,56100,"iPhone Max 2","Smartphones",767.02,390,"ElectroWorld"
"TRX00001109",2023-04-02,"CLI00156","PROD0071","VEND005",1,435.32,435.32,"Virement","Livré",5,"Alice","Simon",36,"Homme","Marseille",13000,2023-07-19,26,27323.17,"Anne Simon","Sud",62,30700,"Clavier Gaming RGB 1","Gaming",335.28,271,"ElectroWorld"
"TRX00001110",2023-04-02,"CLI00163","PROD0057","VEND004",3,115.61,346.83,"CB","Livré",3,"Tania","Thomas",40,"Femme","Lille",59000,2023-11-25,18,20645.03,"Jean Moreau","Ouest",86,67300,"Souris Gaming Pro 1","Accessoires",71.04,390,"GadgetPro"
"TRX00001111",2023-04-02,"CLI00375","PROD0020","VEND012",1,706.69,706.69,"Virement","Livré",5,"Julia","Leroy",34,"Homme","Toulouse",31000,2022-05-24,26,35597.42,"Thomas Leroy","Est",89,40800,"Ultrabook Air","Ordinateurs",484.33,397,"TechSource"
"TRX00001112",2023-04-02,"CLI00212","PROD0013","VEND014",1,212.57,212.57,"CB","Livré",4,"Marc","Martin",37,"Homme","Marseille",13000,2022-12-18,14,19154.65,"Alexandre Garcia","Sud",50,74400,"Enceinte Portable 1","Audio",174.12,395,"GadgetPro"
"TRX00001113",2023-04-02,"CLI00252","PROD0065","VEND017",3,396.66,1189.98,"CB","Livré",3,"Rachel","Dubois",39,"Homme","Lille",59000,2021-12-07,20,17981.81,"Sarah Roux","Sud",101,44800,"Souris Gamer","Gaming",237.62,159,"ElectroWorld"
"TRX00001114",2023-04-02,"CLI00219","PROD0054","VEND007",2,66.31,132.62,"CB","Livré",2,"George","Moreau",20,"Homme","Lyon",69000,2020-10-21,18,13292.29,"Claire Thomas","Sud",108,52700,"Webcam HD 3","Accessoires",29.36,112,"ElectroWorld"
"TRX00001115",2023-04-03,"CLI00361","PROD0008","VEND012",3,786.82,2360.46,"PayPal","Livré",3,"Paula","Bertrand",18,"Homme","Lille",59000,2021-11-26,24,37418.58,"Thomas Leroy","Est",89,40800,"Laptop Pro 15","Ordinateurs",646.5,470,"GadgetPro"
"TRX00001116",2023-04-03,"CLI00180","PROD0005","VEND011",1,1719.11,1719.11,"CB","Livré",2,"Julia","Garcia",22,"Femme","Lille",59000,2021-06-20,21,32188.47,"Emma Durand","Nord",31,50800,"Mini PC Compact 1","Ordinateurs",735.13,415,"DigitalHub"
"TRX00001117",2023-04-03,"CLI00434","PROD0098","VEND007",3,187.21,561.63,"CB","Livré",3,"Laura","Simon",44,"Homme","Rennes",35000,2021-10-04,22,23189.32,"Claire Thomas","Sud",108,52700,"Housse Protection 2","Accessoires",86.87,167,"ElectroWorld"
"TRX00001118",2023-04-03,"CLI00150","PROD0082","VEND012",2,428.01,856.02,"CB","Livré",1,"Laura","Laurent",42,"Homme","Marseille",13000,2023-10-11,15,14268.73,"Thomas Leroy","Est",89,40800,"Microphone Studio 3","Audio",290.32,472,"TechSource"
"TRX00001119",2023-04-03,"CLI00298","PROD0014","VEND018",3,205.4,616.2,"CB","Livré",8,"Tania","Martin",38,"Femme","Strasbourg",67000,2023-06-26,22,19066.08,"Julien Lefebvre","Sud",44,41200,"Microphone Studio","Audio",86.4,158,"DigitalHub"
"TRX00001120",2023-04-03,"CLI00444","PROD0036","VEND006",3,573.46,1720.38,"CB","Livré",8,"Diana","Michel",25,"Femme","Rennes",35000,2022-04-20,24,25270.54,"Paul Bernard","Ouest",78,50000,"Phone X12","Smartphones",264.91,97,"ElectroWorld"
"TRX00001121",2023-04-03,"CLI00185","PROD0026","VEND001",1,370.07,370.07,"CB","Livré",3,"Ethan","Leroy",35,"Femme","Nantes",44000,2020-10-01,21,21636.28,"Sophie Martin","Est",92,44600,"Carte Capture","Gaming",288.28,377,"TechSource"
"TRX00001122",2023-04-03,"CLI00200","PROD0045","VEND011",1,130.82,130.82,"Virement","Livré",2,"Ethan","Michel",42,"Homme","Bordeaux",33000,2020-08-27,25,17441.23,"Emma Durand","Nord",31,50800,"Hub USB-C","Accessoires",90.11,301,"TechSource"
"TRX00001123",2023-04-03,"CLI00003","PROD0087","VEND005",1,2019.26,2019.26,"CB","Livré",4,"Paula","David",42,"Femme","Nantes",44000,2020-07-27,23,24111.36,"Anne Simon","Sud",62,30700,"All-in-One Pro 1","Ordinateurs",823.91,454,"TechSupply"
"TRX00001124",2023-04-03,"CLI00162","PROD0041","VEND010",1,35.47,35.47,"CB","Livré",5,"Alice","Petit",49,"Femme","Toulouse",31000,2022-12-24,17,15453.36,"Luc Petit","Sud",7,37500,"Câble Lightning 2","Accessoires",23.24,211,"DigitalHub"
"TRX00001125",2023-04-03,"CLI00205","PROD0018","VEND012",1,125.25,125.25,"PayPal","Livré",4,"Julia","Richard",41,"Femme","Lille",59000,2021-01-06,20,20520.07,"Thomas Leroy","Est",89,40800,"Webcam HD","Accessoires",97.94,63,"ElectroWorld"
"TRX00001126",2023-04-03,"CLI00207","PROD0047","VEND008",2,28.56,57.12,"Virement","Livré",4,"Kevin","Laurent",35,"Femme","Lyon",69000,2022-11-05,21,39475.6,"Marc Robert","Sud",9,36100,"Adaptateur USB 2","Accessoires",21.23,418,"ElectroWorld"
"TRX00001127",2023-04-03,"CLI00464","PROD0088","VEND010",2,794.83,1589.66,"CB","Annulé",0,"Nina","Laurent",52,"Homme","Nantes",44000,2022-03-09,21,16832.4,"Luc Petit","Sud",7,37500,"All-in-One Pro 2","Ordinateurs",412.93,225,"ElectroWorld"
"TRX00001128",2023-04-03,"CLI00370","PROD0084","VEND006",1,312.26,312.26,"PayPal","Livré",3,"Nina","Michel",34,"Homme","Paris",75000,2020-03-09,16,13337.8,"Paul Bernard","Ouest",78,50000,"Souris Gamer 2","Gaming",164.66,309,"GadgetPro"
"TRX00001129",2023-04-03,"CLI00451","PROD0098","VEND016",3,153.98,461.94,"CB","Livré",3,"Laura","Bertrand",59,"Femme","Toulouse",31000,2022-05-11,12,11640.49,"Nicolas Bertrand","Est",118,51300,"Housse Protection 2","Accessoires",86.87,167,"ElectroWorld"
"TRX00001130",2023-04-03,"CLI00443","PROD0014","VEND015",2,201.22,402.44,"PayPal","Livré",5,"Fanny","Petit",36,"Femme","Toulouse",31000,2022-02-17,18,8753.32,"Camille David","Est",57,55800,"Microphone Studio","Audio",86.4,158,"DigitalHub"
"TRX00001131",2023-04-04,"CLI00194","PROD0018","VEND007",2,193.44,386.88,"Virement","Livré",8,"Ivan","Petit",48,"Homme","Toulouse",31000,2023-02-09,27,25675.58,"Claire Thomas","Sud",108,52700,"Webcam HD","Accessoires",97.94,63,"ElectroWorld"
"TRX00001132",2023-04-04,"CLI00139","PROD0093","VEND018",3,792.46,2377.38,"CB","Livré",3,"George","Leroy",45,"Femme","Paris",75000,2020-09-06,30,43299.59,"Julien Lefebvre","Sud",44,41200,"iPhone Max 4","Smartphones",552.48,499,"TechSource"
"TRX00001133",2023-04-04,"CLI00336","PROD0005","VEND004",2,1493.55,2987.1,"PayPal","Livré",2,"Hannah","Thomas",20,"Homme","Strasbourg",67000,2023-07-08,21,31408.86,"Jean Moreau","Ouest",86,67300,"Mini PC Compact 1","Ordinateurs",735.13,415,"DigitalHub"
"TRX00001134",2023-04-04,"CLI00228","PROD0072","VEND005",3,215.68,647.04,"CB","Livré",3,"Julia","Bernard",25,"Femme","Lille",59000,2020-11-26,21,19194.54,"Anne Simon","Sud",62,30700,"Microphone Studio 2","Audio",114.27,279,"DigitalHub"
"TRX00001135",2023-04-04,"CLI00404","PROD0072","VEND011",1,250.09,250.09,"CB","Livré",3,"Paula","Robert",38,"Femme","Marseille",13000,2021-04-03,14,7246.55,"Emma Durand","Nord",31,50800,"Microphone Studio 2","Audio",114.27,279,"DigitalHub"
"TRX00001136",2023-04-04,"CLI00046","PROD0002","VEND008",3,166.91,500.73,"CB","Livré",5,"Bob","Michel",38,"Homme","Toulouse",31000,2023-10-28,29,30147.8,"Marc Robert","Sud",9,36100,"Manette Pro Controller","Gaming",97.79,307,"TechSupply"
"TRX00001137",2023-04-04,"CLI00051","PROD0039","VEND016",1,543.55,543.55,"CB","Livré",1,"Quentin","Robert",27,"Femme","Marseille",13000,2022-03-07,26,23026.7,"Nicolas Bertrand","Est",118,51300,"Galaxy Note Pro 2","Smartphones",299.31,126,"ElectroWorld"
"TRX00001138",2023-04-04,"CLI00356","PROD0027","VEND019",1,1486.39,1486.39,"CB","Livré",1,"Quentin","Robert",23,"Homme","Rennes",35000,2020-09-19,19,33555.29,"Manon Fournier","Nord",39,32700,"Pixel Ultra","Smartphones",698.94,334,"TechSource"
"TRX00001139",2023-04-04,"CLI00451","PROD0034","VEND011",1,564.54,564.54,"CB","Livré",4,"Laura","Bertrand",59,"Femme","Toulouse",31000,2022-05-11,12,11640.49,"Emma Durand","Nord",31,50800,"Ecran 144Hz","Gaming",351.89,361,"TechSource"
